date,permno,ticker,prc,ret,vol
2016-06-22,93380,JKS,20.49,-0.008708,290361.0
2016-06-23,93380,JKS,20.87,0.018546,215528.0
2016-06-24,93380,JKS,20.03,-0.040249,479162.0
2016-06-27,93380,JKS,19.11,-0.045931,504412.0
2016-06-28,93380,JKS,19.67,0.029304,441458.0
2016-06-29,93380,JKS,20.18,0.025928,342498.0
2016-06-30,93380,JKS,20.38,0.009911,295463.0
2016-07-01,93380,JKS,20.65,0.013248,267849.0
2016-07-05,93380,JKS,20.42,-0.011138,256130.0
2016-07-06,93380,JKS,20.0,-0.020568,423253.0
2016-07-07,93380,JKS,19.73,-0.0135,437225.0
2016-07-08,93380,JKS,19.48,-0.012671,569344.0
2016-07-11,93380,JKS,19.71,0.011807,634055.0
2016-07-12,93380,JKS,19.8,0.004566,506622.0
2016-07-13,93380,JKS,19.53,-0.013636,287590.0
2016-07-14,93380,JKS,19.05,-0.024578,475401.0
2016-07-15,93380,JKS,18.4,-0.034121,820599.0
2016-07-18,93380,JKS,18.73,0.017935,677785.0
2016-07-19,93380,JKS,18.14,-0.0315,526073.0
2016-07-20,93380,JKS,18.86,0.039691,490410.0
2016-07-21,93380,JKS,18.82,-0.002121,355335.0
2016-07-22,93380,JKS,18.72,-0.005314,174211.0
2016-07-25,93380,JKS,18.57,-0.008013,144526.0
2016-07-26,93380,JKS,18.95,0.020463,214393.0
2016-07-27,93380,JKS,18.73,-0.01161,239340.0
2016-07-28,93380,JKS,18.37,-0.01922,405394.0
2016-07-29,93380,JKS,18.28,-0.004899,402101.0
2016-08-01,93380,JKS,19.05,0.042123,641454.0
2016-08-02,93380,JKS,18.93,-0.006299,461447.0
2016-08-03,93380,JKS,19.03,0.005283,329875.0
2016-08-04,93380,JKS,19.06,0.001576,254288.0
2016-08-05,93380,JKS,19.16,0.005247,324678.0
2016-08-08,93380,JKS,18.92,-0.012526,219479.0
2016-08-09,93380,JKS,18.84,-0.004228,231334.0
2016-08-10,93380,JKS,18.3,-0.028663,600842.0
2016-08-11,93380,JKS,18.32,0.001093,252172.0
2016-08-12,93380,JKS,18.48,0.008734,150878.0
2016-08-15,93380,JKS,19.43,0.051407,450299.0
2016-08-16,93380,JKS,19.48,0.002573,320826.0
2016-08-17,93380,JKS,18.82,-0.033881,389768.0
2016-08-18,93380,JKS,19.81,0.052604,499577.0
2016-08-19,93380,JKS,19.64,-0.008582,178840.0
2016-08-22,93380,JKS,20.01,0.018839,321168.0
2016-08-23,93380,JKS,20.81,0.03998,674534.0
2016-08-24,93380,JKS,20.17,-0.030754,614736.0
2016-08-25,93380,JKS,18.82,-0.066931,1058384.0
2016-08-26,93380,JKS,19.0,0.009564,518528.0
2016-08-29,93380,JKS,18.92,-0.004211,244656.0
2016-08-30,93380,JKS,18.78,-0.0074,304876.0
2016-08-31,93380,JKS,18.46,-0.01704,437013.0
2016-09-01,93380,JKS,18.52,0.00325,325647.0
